record,name,cpf,birthday,Gluconise,Adrino_posina,Gamma_R,Nitro_K,H278,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
51610,Luiz Miguel Moura,41829365746,2020-04-25,816.0179,,7,3.09,5947.01,CS,5,1,A,+,False,True,True
39920,Sophia Teixeira,59163042770,2019-10-09,1018.4451,Uncovered,7,3.28,7866.14,DD,5,1,O,+,True,False,False
68568,Beatriz Nascimento,93167280450,2021-11-04,992.1577,Clinical Done,4,3.11,6080.84,B,5,0,AB,+,False,True,False
48339,Sra. Nicole Lima,20867519312,2013-11-23,1091.7147,,5,2.94,4433.33,,4,1,A,+,False,True,True
53362,Otávio Barbosa,31746950234,2000-05-05,1116.3177,Uncovered,2,7.52,50254.53,DD,9,1,O,+,True,False,False
43366,Isadora Castro,71095483250,2018-08-06,928.5625,,4,4.63,21371.33,B,7,1,B,-,False,True,False
7193,Dra. Letícia Pinto,47628301517,2017-01-27,848.5267,Covered,3,2.76,2595.63,X,4,1,AB,+,True,False,False
92776,Henrique Cunha,43065127970,2012-10-09,1268.7289,Covered,5,3.04,5386.07,DD,5,1,AB,-,True,False,False
62219,Caio Martins,7835196212,2010-04-24,1205.6676,Capsuled,4,2.59,920.99,X,3,0,AB,+,False,True,False
52464,Sr. Luiz Fernando Silveira,28341760940,2003-08-24,804.7193,Covered,1,4.5,19998.25,DD,7,1,O,+,False,True,False
95599,João Vitor Teixeira,51968027467,2002-07-04,1079.5712,Clinical Done,4,2.54,391.24,X,2,1,,+,False,True,True
2384,Arthur Caldeira,47201539680,2004-06-08,949.1661,Uncovered,3,2.88,3801.79,CS,4,0,B,+,True,False,False
17550,Caio Peixoto,43128065780,2013-10-18,1113.5931,Clinical Done,5,2.82,3199.12,X,4,1,,+,False,True,False
3356,Emilly Azevedo,42853097692,2006-03-18,805.6688,,3,4.19,16886.69,A,6,1,B,-,False,True,False
97088,Luna Sales,67438125955,2016-03-23,1250.3452,Covered,7,5.74,32407.14,CS,8,0,A,+,True,False,False
38903,Marcelo Campos,76408312969,2001-05-03,961.8738,Clinical Done,7,5.03,25306.37,B,7,1,AB,-,False,True,False
43527,Milena Silva,59142068711,2015-11-15,814.6601,Uncovered,7,2.57,747.85,B,3,0,,+,False,True,False
96268,Theo Porto,35018426942,2021-11-19,918.5771,Uncovered,3,2.71,2159.94,DD,4,1,O,+,False,True,False
41790,Ana Laura da Mata,98261745058,2006-05-23,1217.7925,Clinical Done,1,3.21,7094.2,X,5,1,B,-,False,True,True
57274,Luana Almeida,36792054143,2019-11-28,920.1294,Covered,1,3.19,6957.39,B,5,1,A,+,False,True,False
55620,Davi Lucca Campos,13850249760,2005-06-11,595.2578,Clinical Done,10,3.96,14646.52,A,6,0,O,+,True,False,False
42588,Arthur Vieira,2395187640,2013-09-30,1329.6926,,9,3.09,5948.28,CS,5,1,O,+,True,False,False
21651,Bruno Pereira,41753692016,2020-01-08,1037.4641,Clinical Done,3,2.95,4534.95,,4,0,AB,+,True,False,False
27738,Vitor Hugo Caldeira,32907481541,2006-01-26,914.7189,Capsuled,6,3.31,8080.38,X,5,1,A,-,True,False,False
77234,Sr. Daniel Fogaça,82049651333,2002-09-06,796.8868,Clinical Done,5,2.84,3431.49,X,4,0,AB,-,False,True,False
72604,Elisa Lima,8139452670,2019-05-13,909.636,Capsuled,4,2.94,4440.09,,4,1,,+,False,True,False
44826,Ana Luiza Fernandes,46783015939,2021-11-23,907.0542,Capsuled,2,2.89,3898.61,DD,4,0,A,+,True,False,False
63537,Sra. Maria Sophia da Luz,84139206713,2010-11-22,729.0381,Capsuled,2,4.44,19450.22,X,7,0,A,+,False,True,True
7157,Dra. Alice Lima,73650814900,2002-04-01,1102.672,Uncovered,5,2.81,3160.29,DD,4,1,AB,+,True,False,False
82488,Theo Farias,41387596039,2007-11-26,1278.8872,Covered,11,2.58,867.81,CS,3,1,B,+,True,False,False
68151,Dra. Stephany Barbosa,18572069321,2022-08-25,1196.9311,Covered,5,3.07,5758.74,,5,0,AB,+,False,True,False
76614,Ana Vitória da Rosa,81976523095,2018-07-03,653.3983,Clinical Done,8,4.03,15306.15,CS,6,1,O,+,True,False,False
71876,Nicole da Rosa,82547031914,2017-02-08,906.2916,Capsuled,5,4.0,15020.28,DD,6,0,B,+,True,False,False
21253,Matheus Viana,46750812317,2008-09-21,609.1294,Clinical Done,8,2.73,2355.04,CS,4,0,O,+,False,True,False
29821,Leandro Moraes,10952648342,2002-06-04,746.0953,Covered,7,3.28,7822.36,B,5,1,O,+,True,False,False
26068,Sr. Ian Silva,2758341905,2015-11-08,842.0438,,10,2.54,400.69,B,2,0,O,+,True,False,False
68152,Alexandre Souza,26375804108,2002-11-14,699.398,Capsuled,8,4.0,14997.82,DD,6,0,AB,-,True,False,False
51663,Bryan Mendes,58963420124,2009-06-08,1237.6112,Clinical Done,1,3.94,14391.29,DD,6,1,A,+,False,True,True
99817,Cecília Nascimento,37012964804,2018-01-21,895.1789,Clinical Done,8,2.76,2608.55,DD,4,0,A,+,True,False,False
16855,Esther Moreira,12637409525,2023-02-05,981.2313,Uncovered,7,3.38,8805.17,,5,1,O,+,False,True,True
25684,Dr. Marcos Vinicius Almeida,92053764180,2015-03-10,850.2113,Clinical Done,3,4.42,19218.17,A,7,0,B,+,True,False,False
70828,Antônio Nogueira,6249513833,2021-07-22,1186.3569,Uncovered,5,2.52,173.59,CS,2,1,O,+,False,True,False
71996,Lara Alves,17630542925,2009-06-23,931.8817,Clinical Done,2,3.19,6915.02,B,5,1,O,-,True,False,False
12588,João Miguel Melo,60298137577,2020-08-12,1149.5324,Clinical Done,7,2.98,4813.19,B,5,0,AB,-,True,False,False
13523,Bruno Costa,53428107950,2019-10-11,1119.8788,,8,3.11,6114.62,X,5,0,,+,False,True,True
73077,Giovanna Nunes,72896504338,2022-01-24,1226.4605,Uncovered,3,3.77,12718.21,X,6,0,O,+,False,True,False
79529,Vitor Gabriel Cardoso,39821670431,2001-11-13,1391.1355,Covered,6,5.28,27797.49,X,7,1,,+,False,True,False
65937,Dra. Alexia Peixoto,19803245651,2004-11-02,806.5173,Uncovered,3,3.04,5377.01,,5,1,A,+,False,True,False
95994,Alexandre Novaes,48679120502,2003-01-02,1086.1728,Covered,5,3.9,14063.88,DD,6,1,O,+,True,False,False
36507,Sr. Enzo Silveira,3746158290,2008-01-13,1157.1175,Uncovered,3,3.15,6501.12,DD,5,1,B,+,True,False,False
72091,Bryan da Rosa,56219437837,2020-05-11,1068.1923,Uncovered,2,3.01,5105.71,B,5,1,O,+,False,True,False
49082,Vinicius Nogueira,82470196558,2006-10-24,836.3551,,5,3.31,8172.39,CS,5,1,O,+,False,True,False
8425,Sr. João Felipe da Rosa,35906847200,2009-03-22,1052.9892,,8,5.25,27540.86,X,7,0,B,+,False,True,True
86091,Luiza Pereira,54907862300,2000-10-01,1294.172,Uncovered,11,3.57,10741.95,X,6,0,B,-,False,True,False
74260,Ana Julia Moura,24750318671,2005-04-09,1060.3353,Uncovered,6,4.93,24336.94,B,7,1,B,-,False,True,True
97007,Luana Peixoto,72038964556,2022-06-05,1244.7938,Clinical Done,2,2.98,4853.48,DD,5,0,,+,True,False,False
56257,Ana Clara Freitas,8539741601,2000-12-16,920.998,Clinical Done,6,3.39,8915.55,DD,5,0,AB,-,False,True,False
53260,Pedro Miguel Santos,94236715007,2011-08-02,930.4408,Covered,2,2.58,848.48,X,3,1,A,+,False,True,False
12381,Lorena Carvalho,87964102567,2001-10-02,1047.2401,Capsuled,0,2.58,782.69,A,3,0,AB,+,True,False,False
23089,Diogo Peixoto,89534120642,2008-05-18,700.8653,Uncovered,7,4.15,16535.89,,6,1,A,+,False,True,True
65762,Dra. Milena Peixoto,43659810720,2016-02-18,1192.1767,,4,7.43,49281.78,DD,9,0,B,-,False,True,False
88286,Maitê Jesus,19426078576,2022-08-18,963.5229,Clinical Done,4,2.75,2556.61,DD,4,1,B,+,False,True,True
87265,Dra. Marina Rodrigues,13649025833,2001-04-20,1229.8255,,8,2.69,1931.7,,4,0,,+,True,False,False
22439,Dra. Isabella Santos,31068795484,2014-03-09,1180.8834,Covered,5,2.69,1878.37,X,3,0,A,+,False,True,False
59054,Juan Cavalcanti,32156804753,2013-02-16,1298.859,Uncovered,6,3.46,9637.14,CS,5,0,B,-,True,False,False
33346,Nicole Freitas,60789251302,2016-07-13,1073.7122,Uncovered,7,3.96,14658.96,B,6,0,B,-,True,False,False
48460,Cauã da Conceição,56987104301,2015-09-24,1108.8383,Uncovered,2,4.35,18480.63,X,7,1,O,+,True,False,False
74555,Bárbara Teixeira,60528973410,2009-03-23,765.5983,Clinical Done,7,3.72,12198.57,CS,6,0,,-,True,False,False
38025,Stephany Freitas,17965042380,2008-04-07,849.9153,Clinical Done,6,2.81,3124.65,DD,4,0,O,+,True,False,False
54061,Valentina Castro,24680719567,2006-02-13,1145.4461,Clinical Done,5,6.72,42185.2,A,8,1,AB,+,False,True,True
76390,Francisco da Cruz,1859346251,2006-04-09,1470.4505,,6,3.08,5838.71,X,5,1,O,+,True,False,False
55599,Thiago da Mota,89753102488,2012-12-17,736.1773,Uncovered,6,3.71,12136.01,DD,6,1,AB,+,True,False,False
77841,Sophia Cavalcanti,87032516408,2008-07-15,1139.3823,Clinical Done,8,3.44,9448.06,,5,1,B,-,True,False,False
93397,Dra. Sofia da Rocha,93584127041,2017-12-13,524.955,Uncovered,6,3.35,8535.26,B,5,0,O,+,True,False,False
55191,Luiz Fernando Costa,57314809232,2000-04-10,,Uncovered,10,5.05,25502.85,CS,7,1,B,-,False,True,True
28997,Gabriel Lima,81096273403,2007-05-07,1082.127,Clinical Done,11,3.5,10037.09,,6,0,O,-,True,False,False
77821,Sra. Lara Silva,81704652901,2014-01-19,1287.8992,Covered,3,3.16,6585.11,,5,1,B,+,False,True,False
41831,Valentina Teixeira,48203975160,2011-02-22,741.8612,Clinical Done,5,3.94,14417.25,,6,0,AB,+,True,False,False
56418,Igor Campos,20748659102,2022-07-24,1025.727,,7,2.77,2683.86,DD,4,1,O,-,False,True,False
62653,Rafaela Farias,46839201740,2013-06-12,891.0474,Clinical Done,3,4.11,16165.53,CS,6,0,B,+,True,False,False
46635,Luiz Henrique Correia,43280519624,2021-09-05,480.9643,,4,2.61,1086.87,B,3,0,AB,-,False,True,False
87846,João Guilherme Viana,69380754175,2005-08-20,968.0027,Covered,2,4.82,23240.18,B,7,0,A,+,False,True,False
80640,Júlia Fogaça,24058713607,2010-01-21,848.8951,Clinical Done,1,3.48,9818.11,CS,6,1,O,-,False,True,False
28034,Benjamin Cardoso,17450829649,2000-04-09,952.7652,Uncovered,4,3.54,10437.39,X,6,1,AB,+,False,True,False
43195,Bárbara Costa,79254168319,2001-03-11,1003.8204,Uncovered,7,2.56,593.01,DD,3,1,AB,+,False,True,False
78583,Nicole da Rocha,38695427056,2004-06-07,884.5812,Uncovered,4,2.55,559.49,X,2,0,B,+,True,False,False
90513,Evelyn Caldeira,15738269012,2002-12-01,923.4897,Covered,7,2.69,1939.14,B,4,1,O,-,False,True,True
24266,Emanuel da Rocha,67483190566,2006-03-28,1134.7013,Clinical Done,7,2.8,3067.32,B,4,1,A,+,True,False,False
12613,Diego Novaes,19843726022,2008-12-04,905.7851,Uncovered,2,2.56,618.24,CS,3,1,,+,False,True,False
17423,Dr. João Lucas Rodrigues,52607843910,2018-12-22,1231.7486,Uncovered,3,3.52,10267.63,,6,0,,+,False,True,False
66672,Augusto Viana,64238507983,2012-10-21,1016.1944,Capsuled,10,2.89,3942.32,B,4,0,B,-,False,True,False
74224,Sra. Marcela Jesus,53912604770,2001-07-12,1176.4617,,5,2.78,2790.57,X,4,1,B,+,False,True,False
80489,Sra. Lavínia da Costa,63705149857,2002-12-29,1072.0282,Capsuled,6,2.57,736.51,DD,3,1,AB,+,False,True,False
23178,Davi Luiz Araújo,12497863555,2013-09-22,1200.91,Covered,3,3.52,10207.13,B,6,0,B,+,True,False,False
40846,João Guilherme Pereira,28604591389,2023-06-02,996.1671,Uncovered,6,2.93,4346.03,A,4,1,B,+,True,False,False
465,Sra. Evelyn da Rocha,15849023704,2016-11-02,802.1802,Covered,7,2.93,4337.95,CS,4,0,,-,True,False,False
4357,Lorena Cavalcanti,89265731095,2007-03-09,1023.5977,Uncovered,3,2.97,4703.39,B,4,0,O,-,True,False,False
74668,Gabrielly Nascimento,78502196359,2008-04-29,1087.5018,,4,4.02,15237.13,CS,6,0,AB,-,True,False,False
86377,Emilly Almeida,7486293510,2018-10-25,944.4315,Uncovered,9,2.54,424.27,CS,2,1,O,+,False,True,False
48958,Yasmin Martins,46273509107,2011-12-09,960.7308,,3,3.53,10273.23,CS,6,0,O,+,False,True,True
44456,Henrique Ramos,27095163812,2012-02-05,1131.5197,Uncovered,8,2.52,237.4,B,2,1,,+,True,False,False
26801,Igor Rezende,60597432856,2015-10-15,1231.041,Clinical Done,5,3.4,9006.3,DD,5,1,,-,True,False,False
46097,Lucca da Conceição,61975280458,2002-10-30,937.0566,Covered,4,3.11,6076.68,B,5,0,,-,False,True,False
93309,Dra. Fernanda Martins,68542139089,2005-04-03,799.6724,,6,3.25,7491.32,,5,1,AB,+,True,False,False
55934,Dra. Vitória Carvalho,18450793610,2003-07-14,1343.9124,Clinical Done,7,2.88,3860.62,,4,1,A,+,False,True,False
73359,Luiz Henrique Ribeiro,48913576066,2003-02-01,1182.3253,Uncovered,5,3.84,13415.67,,6,1,AB,-,False,True,False
64333,Sra. Yasmin Nogueira,89530724683,2016-10-19,989.7394,Covered,4,3.26,7667.22,DD,5,1,AB,-,False,True,False
70986,Helena Freitas,34705628144,2021-03-03,971.4248,Uncovered,8,5.53,30291.34,,8,0,,+,True,False,False
9878,Clarice Barbosa,10953876268,2001-04-05,1198.1449,Covered,2,3.29,7942.96,DD,5,0,B,+,True,False,False
66505,Ana Carolina Ribeiro,36847192500,2006-10-01,1218.8701,Uncovered,9,3.78,12821.81,,6,0,B,+,False,True,False
62480,Ana Beatriz Viana,79206841530,2001-12-09,1093.0562,Clinical Done,6,2.53,360.31,B,2,1,A,+,True,False,False
53541,Alice da Mata,12849056758,2018-05-06,1000.5511,Covered,3,3.49,9944.75,DD,6,1,AB,+,False,True,False
39965,Luiz Henrique Alves,87431095279,2000-03-29,802.2714,Uncovered,6,2.77,2701.53,CS,4,0,A,+,False,True,False
94910,Isabella da Rosa,54328016717,2017-03-04,1282.5512,Capsuled,6,2.84,3395.51,X,4,0,AB,+,True,False,False
37209,Heloísa Caldeira,96527813473,2018-12-20,1310.3955,Clinical Done,4,2.71,2114.46,,4,1,O,-,True,False,False
72085,Lucca Aragão,10425876985,2018-12-11,510.3044,Capsuled,3,3.03,5309.46,A,5,0,AB,-,False,True,False
70133,Emilly Santos,13862570959,2017-11-25,1287.5761,Covered,6,5.06,25666.43,B,7,0,B,+,False,True,False
37577,Carlos Eduardo Castro,46520813753,2011-12-05,1177.2473,Uncovered,5,2.58,810.7,B,3,0,O,+,True,False,False
69046,Stephany da Mata,19026437552,2007-06-07,877.3906,Uncovered,5,2.74,2459.03,X,4,1,O,+,True,False,False
72712,Lavínia Dias,90613845242,2022-07-16,733.2672,,5,2.81,3168.0,X,4,0,A,+,True,False,False
35025,Maria Cecília Barbosa,32450961780,2015-01-20,1063.1873,Covered,4,2.85,3478.25,,4,1,,+,False,True,False
74232,Thomas Moura,51204937699,2009-12-01,961.3659,Covered,2,2.77,2673.72,X,4,0,A,-,False,True,True
35100,Gustavo Lima,42379865191,2020-09-07,709.6831,Covered,9,2.6,1059.22,B,3,1,O,+,True,False,False
62443,Catarina Jesus,39084156242,2023-02-24,443.4137,Covered,2,3.02,5188.07,B,5,1,AB,-,True,False,False
2121,Daniela Porto,50326471871,2011-12-17,952.2887,Uncovered,3,4.5,19976.45,X,7,0,AB,+,True,False,False
21842,João Lucas Rodrigues,58390742179,2004-02-15,1049.3649,Uncovered,3,,16331.73,,6,0,O,+,True,False,False
16363,Felipe Ferreira,41536207853,2006-03-20,1048.6731,,3,3.14,6433.55,DD,5,0,AB,-,False,True,False
88034,Kaique Silveira,30476195810,2005-11-23,919.7685,Covered,7,2.78,2825.66,DD,4,1,AB,+,True,False,False
43920,João Lucas Pinto,14570326862,2010-09-19,1078.0336,,5,2.83,3294.96,B,4,1,O,+,True,False,False
58195,Mariana Dias,94137256837,2005-04-16,636.2026,Clinical Done,5,2.83,3346.73,DD,4,0,AB,+,False,True,True
31673,Maria Fernanda Rezende,69275314837,2015-08-04,804.0484,Covered,9,2.58,795.09,B,3,0,B,-,True,False,False
90216,Luna Jesus,52760413934,2019-04-10,1169.1592,,8,3.77,12697.0,B,6,0,B,+,True,False,False
2823,Davi Lucca Souza,91236805712,2009-05-20,834.4697,Uncovered,7,4.13,16310.22,,6,0,,-,True,False,False
51043,Yago Melo,8645932792,2007-11-23,1396.055,,4,5.51,30126.06,B,8,1,O,+,False,True,False
5073,Eduarda Sales,21876340517,2017-10-12,1361.6751,Uncovered,9,3.74,12442.51,A,6,0,A,+,False,True,False
47782,Lorenzo Sales,14689725373,2003-05-22,936.1682,Clinical Done,2,2.58,808.47,A,3,0,B,+,False,True,False
33091,Melissa Pinto,7852134904,2022-07-21,847.5,,7,3.92,14196.01,B,6,0,AB,+,False,True,False
27147,Dra. Bianca Gomes,65038417280,2007-02-16,1248.7788,Capsuled,5,3.68,11825.47,,6,1,B,+,True,False,False
44335,Henrique Sales,28549031704,2006-04-11,1263.0481,Clinical Done,2,3.44,9454.38,A,5,0,O,+,True,False,False
92563,Emilly Porto,56837490184,2005-10-01,817.1242,Clinical Done,7,2.66,1635.97,B,3,1,O,-,False,True,False
23793,Rodrigo da Cunha,1967243506,2010-08-02,1010.9955,Uncovered,3,3.15,6559.14,A,5,0,O,+,True,False,False
56841,Davi Lucca Ramos,28036471507,2020-07-27,971.2242,Uncovered,4,3.18,6808.15,X,5,1,O,+,True,False,False
43928,Carlos Eduardo Ramos,36952018786,2019-05-16,851.5184,Clinical Done,10,3.14,6419.13,DD,5,1,,+,False,True,False
54014,Dr. Luiz Otávio Moura,9517436866,2000-12-17,1224.7963,Clinical Done,2,2.87,3732.24,CS,4,1,O,+,True,False,False
72328,Brenda Fernandes,89132564015,2005-02-28,891.9639,Uncovered,3,3.73,12286.27,B,6,0,O,+,False,True,True
59586,Dra. Mariana Pires,67024135808,2011-07-27,859.4576,Covered,7,4.38,18846.11,X,7,0,O,+,True,False,False
96118,Heitor Martins,79481652076,2002-07-04,911.8881,Capsuled,4,4.02,15190.02,X,6,0,O,+,False,True,True
48262,Henrique Silva,56817209420,2008-03-22,1219.1814,Covered,13,4.1,15999.33,X,6,0,O,+,True,False,False
76323,Guilherme Castro,97580241676,2011-04-26,1034.2322,Clinical Done,5,3.14,6402.03,DD,5,0,AB,+,True,False,False
62970,Dr. Leonardo Vieira,34602518915,2016-03-30,570.1529,Capsuled,5,3.01,5155.27,CS,5,1,,+,False,True,False
96198,Raquel Barbosa,98743502105,2017-07-30,850.0402,Capsuled,2,3.09,5919.59,B,5,0,O,+,True,False,False
98613,Isabella da Cruz,83017456900,2006-02-07,1283.6863,,7,2.62,1199.05,B,3,0,AB,+,True,False,False
13608,Brenda Ramos,51389470601,2009-10-30,1192.0409,Capsuled,2,3.71,12170.47,DD,6,1,,+,True,False,False
40645,Sr. Igor Rodrigues,9517842341,2011-06-09,1114.1195,,3,3.66,11584.07,,6,1,A,-,True,False,False
67546,Noah Ramos,16298405720,2009-07-20,1203.8235,Uncovered,8,3.17,6729.13,X,5,1,B,-,False,True,False
46098,Cecília Pires,38576091410,2009-04-20,1222.5013,Capsuled,4,3.83,13276.76,X,6,0,O,-,False,True,False
97849,Sr. Cauê Pires,62814590758,2009-09-14,1395.9474,Uncovered,5,3.91,14154.86,X,6,1,B,+,True,False,False
26179,Isabella Campos,27105398612,2020-11-16,979.4493,,4,2.7,2025.4,A,4,0,AB,+,True,False,False
18123,Arthur da Costa,57820613912,2005-09-21,915.7563,Covered,3,3.89,13874.23,B,6,0,O,+,True,False,False
1206,Thales Santos,15940637299,2019-10-21,820.7002,Uncovered,2,3.24,7373.93,DD,5,1,A,+,False,True,True
75052,Rodrigo Oliveira,17029865359,2014-04-09,984.8643,Clinical Done,4,3.47,9718.47,CS,5,0,AB,+,False,True,False
64302,Luiz Henrique Fernandes,10239567803,2007-08-24,916.5498,Uncovered,5,3.09,5913.26,X,5,1,B,+,True,False,False
90814,Igor Nascimento,24731586909,2017-08-01,611.1338,Clinical Done,9,5.35,28497.16,X,7,1,AB,+,True,False,False
72560,João Lucas Castro,90842157379,2019-04-28,759.1703,Covered,8,3.99,14911.4,B,6,0,B,+,True,False,False
53853,Sr. Renan Lopes,86370542938,2011-02-25,732.5793,,4,3.43,9358.53,DD,5,1,A,+,False,True,False
57203,Sra. Eloah Almeida,26497103813,2013-11-15,1338.0154,Capsuled,7,3.62,11191.34,X,6,1,,+,True,False,False
71992,Sr. Pedro Lucas Rodrigues,23185964764,2009-06-03,1120.3635,Covered,9,2.85,3492.3,DD,4,0,AB,+,True,False,False
69805,Valentina Correia,28573491655,2011-04-29,728.2798,Uncovered,7,2.7,2035.69,DD,4,0,AB,+,True,False,False
63421,João Viana,36241750844,2022-01-12,1131.9389,Clinical Done,6,6.72,42259.76,DD,8,0,,+,False,True,False
67826,Anthony Aragão,52183769068,2013-04-10,1103.622,Uncovered,3,6.09,35912.37,X,8,1,O,+,True,False,False
68285,Sr. Lucas Gabriel Pires,93187452060,2000-10-27,1068.0439,Capsuled,3,2.85,3569.92,DD,4,0,AB,+,False,True,False
72711,Sr. Pietro Ferreira,29156438060,2020-01-24,885.4953,Capsuled,4,6.68,41862.86,,8,1,AB,-,True,False,False
24974,João Ribeiro,86574230144,2012-04-12,742.4908,Uncovered,4,3.46,9612.94,X,5,1,AB,+,False,True,False
23112,Dra. Maysa Viana,72943618004,2016-11-09,1372.9677,Clinical Done,4,2.92,4191.63,A,4,1,,+,False,True,True
36583,Emanuel Nunes,26314870526,2008-05-17,893.063,Uncovered,5,4.6,21023.32,X,7,0,AB,+,False,True,True
77644,Felipe Azevedo,4936275107,2006-10-20,1001.097,Clinical Done,7,2.6,1020.04,,3,0,AB,+,False,True,False
74773,Luiz Miguel da Mota,3268951406,2001-12-14,615.0643,Clinical Done,2,2.79,2896.77,B,4,1,A,-,False,True,False
62629,Alícia Ferreira,61083294750,2000-07-05,508.5341,Uncovered,4,3.91,14093.06,B,6,0,B,-,False,True,False
92001,Heloísa Cardoso,56802943115,2009-07-17,967.5353,Clinical Done,4,3.41,9112.07,CS,5,0,O,+,False,True,False
31004,Sr. Rodrigo Mendes,9467812576,2012-09-06,1077.6258,Uncovered,7,3.91,14072.86,A,6,1,AB,+,False,True,True
42318,Eloah Alves,71465308253,2004-08-16,987.2966,Clinical Done,5,2.88,3787.72,DD,4,0,,+,False,True,False
80330,Bianca Rezende,8259461315,2014-11-07,1325.8388,Uncovered,3,5.95,34541.38,B,8,0,O,+,True,False,False
78183,Luiz Fernando Monteiro,19783026577,2021-08-17,892.6668,Uncovered,10,3.33,8363.97,DD,5,1,,+,True,False,False
34928,Isabel Gonçalves,89460372538,2009-06-02,859.1624,Covered,5,7.16,46608.8,B,9,1,B,+,True,False,False
21073,Julia Barros,28079415676,2009-11-18,1279.3164,Covered,5,2.59,888.76,DD,3,0,O,-,False,True,False
64130,Heloísa Cunha,56107893202,2009-09-06,748.5132,,1,6.15,,CS,8,0,O,+,False,True,True
23144,Caroline Ramos,50973248629,2001-02-02,1097.0678,Clinical Done,7,2.98,4802.36,B,5,0,O,+,True,False,False
16827,Luiz Felipe Dias,90638541298,2016-03-20,735.6134,Clinical Done,6,4.27,17755.15,CS,7,0,AB,+,True,False,False
13147,Maria Costa,95308467200,2006-02-23,647.0708,Clinical Done,3,5.94,34438.44,DD,8,0,B,+,True,False,False
69649,Bruno da Rosa,51824976364,2011-04-12,997.291,Capsuled,4,2.53,351.87,A,2,1,AB,+,False,True,False
36480,Luiz Fernando Teixeira,37608945184,2016-08-15,995.3557,Uncovered,1,4.0,15010.61,DD,6,1,AB,+,False,True,True
87313,Stella Campos,31459068793,2017-10-14,1035.1151,,4,3.01,5078.14,CS,5,1,O,+,False,True,True
67056,Clara Pires,58726941309,2000-01-30,1113.5265,Clinical Done,3,3.07,5749.24,X,5,0,AB,+,False,True,False
94156,Leonardo Alves,45136897228,2010-12-11,1176.2389,Clinical Done,3,2.81,3112.78,X,4,1,O,+,False,True,True
61313,Benício Fernandes,91360724516,2023-06-14,1065.4997,Uncovered,7,3.73,12363.14,DD,6,1,A,+,False,True,False
44634,Sra. Ana Lívia Pires,34621598791,2006-01-06,1112.6548,Covered,5,3.2,7066.07,B,5,0,O,+,False,True,True
41050,Guilherme Pires,21708463950,2022-04-12,1096.3361,Uncovered,6,2.79,2895.2,B,4,1,A,+,False,True,False
81810,Clarice da Mota,50782649300,2004-04-20,1031.4795,Covered,4,3.98,14792.01,DD,6,1,,+,True,False,False
10700,Antônio Souza,59326147061,2011-05-22,860.6749,Capsuled,8,3.0,4994.27,B,5,0,AB,+,True,False,False
15691,Maria Eduarda Lima,95386714228,2007-12-22,725.2436,Clinical Done,3,3.57,10756.1,DD,6,1,B,-,True,False,False
1342,Lorena Jesus,26014958711,2014-02-05,919.8651,Clinical Done,3,2.68,1796.05,DD,3,1,AB,+,False,True,False
30500,Diego Alves,3526741999,2015-07-27,726.5663,Capsuled,6,5.14,26396.52,DD,7,1,A,+,False,True,False
67685,Paulo Pinto,65821094720,2012-01-24,1432.7391,Uncovered,5,2.68,1810.43,B,3,1,A,+,False,True,False
12390,Samuel das Neves,6328579195,2001-07-24,984.309,Uncovered,4,3.15,6528.9,,5,0,O,+,True,False,False
